student_id,gender,study_hours_per_day,attendance_percentage,assignment_score,midterm_score,final_exam_score,participation_score,internet_access,extra_classes,parent_education,sleep_hours,overall_score,grade
104881,0,6.09,85.91,99.98,77.37,62.41,26.88,0,0,1,4.77,72.461,3
104882,1,4.29,83.85,58.41,33.05,31.85,55.07,0,0,0,5.78,44.984,1
104883,0,9.43,50.37,98.99,51.45,35.34,19.53,1,0,1,6.45,52.0195,1
104884,1,1.49,76.23,39.92,79.89,35.75,78.7,0,1,2,7.51,55.962,2
104885,0,7.06,71.78,50.76,50.95,33.94,38.0,0,1,0,6.28,45.7465,1
104886,0,9.02,98.95,41.95,48.5,48.75,38.0,0,1,0,4.12,51.2725,1
104887,0,8.23,84.86,63.26,33.7,52.72,95.05,0,0,1,5.35,57.52,2
104888,0,2.66,74.55,85.79,29.98,37.79,47.97,0,0,1,4.12,50.1315,1
104889,0,3.66,91.05,53.85,33.65,60.67,81.06,0,0,1,8.59,57.628,2
104890,1,7.45,49.31,93.44,90.66,55.57,67.34,1,1,1,4.15,72.4675,3
104891,1,1.76,40.91,68.14,25.84,74.54,38.46,1,0,0,4.25,54.114,1
104892,1,8.31,81.41,62.58,76.96,43.71,21.14,0,0,2,5.49,57.3095,2
104893,0,7.47,45.9,85.09,82.65,93.98,81.8,1,0,1,7.16,83.3435,3
104894,0,7.57,46.93,37.1,67.59,66.12,78.63,0,0,3,5.79,60.0155,2
104895,1,1.9,84.68,84.16,79.81,73.66,25.22,0,0,0,4.31,73.5555,3
104896,0,7.46,56.23,47.01,73.92,32.77,32.42,0,0,1,8.18,48.2165,1
104897,0,7.12,77.72,49.66,59.17,69.14,78.96,1,0,3,7.5,64.5915,2
104898,1,8.48,95.04,71.96,53.7,55.77,98.53,1,0,2,5.98,66.6935,2
104899,0,1.37,58.99,93.14,95.6,94.69,85.93,1,0,2,7.38,90.1615,4
104900,1,1.21,53.03,70.49,97.9,92.0,71.57,1,0,1,5.37,83.233,3
104901,0,4.36,46.39,75.43,73.85,74.64,92.39,1,1,3,6.64,73.5505,3
104902,1,2.34,47.83,84.36,39.8,83.75,35.67,0,0,1,8.4,64.4845,2
104903,0,6.03,43.73,48.15,58.59,75.12,10.87,1,1,0,4.54,56.0295,2
104904,0,9.26,45.26,87.91,62.24,31.19,38.89,1,0,0,8.23,52.4735,1
104905,1,4.52,65.92,59.26,81.85,79.22,97.47,1,1,0,7.94,76.3805,3
104906,0,8.6,59.25,42.3,75.08,42.4,89.38,0,1,1,8.75,56.933,2
104907,0,1.0,82.39,54.51,63.61,77.78,14.53,1,0,1,6.57,63.7195,2
104908,1,2.52,92.21,47.23,76.03,30.74,55.18,1,0,1,5.37,53.9515,1
104909,0,1.27,87.09,46.01,26.8,51.76,17.11,0,1,2,5.77,44.438,1
104910,1,3.95,71.84,49.78,83.25,66.18,81.01,1,1,2,7.2,69.2165,2
104911,0,9.17,46.15,42.67,40.87,53.32,43.54,1,1,3,4.7,46.3825,1
104912,0,1.87,82.59,76.74,74.23,78.58,92.08,0,1,1,5.76,78.8755,3
104913,0,6.46,61.77,70.6,33.55,66.59,14.9,0,0,0,7.63,53.481,1
104914,0,5.06,45.14,75.39,33.58,97.18,76.06,1,1,0,6.87,69.606,2
104915,1,9.45,90.55,54.06,27.67,55.05,45.94,0,0,1,4.31,50.646,1
104916,0,2.1,60.29,83.88,93.27,80.53,34.14,1,1,3,6.48,77.722,3
104917,1,2.91,53.09,39.07,70.34,88.51,56.57,1,0,0,6.62,67.3435,2
104918,0,1.27,92.29,69.98,52.15,47.75,53.69,1,0,3,7.5,58.344,2
104919,0,4.91,94.13,49.28,84.08,82.79,41.39,1,0,1,4.05,73.4045,3
104920,0,3.5,60.34,66.93,71.96,57.53,68.4,1,1,2,6.14,64.3855,2
104921,0,8.83,61.29,52.65,71.51,39.01,69.52,1,1,0,8.43,55.142,2
104922,1,6.44,74.78,85.34,61.53,30.26,16.94,1,0,3,4.13,52.2135,1
104923,1,6.53,84.01,92.39,25.59,82.06,63.59,1,0,2,7.36,68.3565,2
104924,1,5.79,43.79,81.98,44.38,43.04,73.97,1,1,3,5.12,54.331,1
104925,1,1.83,75.6,42.29,33.18,33.58,16.83,1,1,2,5.94,37.749,0
104926,0,5.01,97.17,49.24,74.68,64.8,69.32,0,1,1,8.42,67.847,2
104927,1,10.0,55.73,94.36,43.65,54.27,82.36,0,1,2,5.81,62.588,2
104928,1,8.52,94.53,60.61,58.76,78.43,84.87,0,0,0,6.73,72.2025,3
104929,0,9.04,97.01,95.88,51.51,37.52,13.75,1,1,1,4.45,56.2615,2
104930,0,8.41,56.15,57.47,35.74,39.29,72.77,0,1,1,5.62,47.0725,1
104931,0,1.93,85.25,96.62,96.88,58.29,81.73,1,1,0,4.71,80.6435,3
104932,0,3.05,54.33,94.8,95.01,66.43,45.71,0,1,2,6.81,75.967,3
104933,1,1.03,84.26,76.24,31.35,87.69,58.86,1,1,1,6.3,68.089,2
104934,1,3.73,87.85,30.62,87.05,70.99,33.86,0,1,1,5.32,64.904,2
104935,0,1.98,54.83,58.02,61.63,93.18,37.92,0,1,1,9.0,68.8995,2
104936,0,5.26,82.95,93.79,83.03,45.24,55.15,1,0,3,4.77,69.1595,2
104937,0,7.09,88.73,91.96,36.34,71.74,23.6,0,1,0,8.13,63.819,2
104938,1,8.87,61.51,43.12,34.92,75.87,43.35,0,0,0,4.18,54.3945,1
104939,1,7.74,50.06,57.94,91.81,80.81,37.13,1,0,1,8.23,71.543,3
104940,0,9.45,45.52,88.49,92.34,99.21,31.44,1,1,1,6.38,83.2025,3
104941,0,1.49,74.52,70.45,59.94,62.76,53.55,1,1,0,8.14,63.848,2
104942,1,1.11,98.69,89.31,90.26,55.85,85.48,0,0,2,7.74,78.3915,3
104943,0,6.95,89.38,87.86,75.06,89.65,31.8,0,0,1,6.86,79.8325,3
104944,0,3.6,66.15,93.52,38.88,42.38,69.38,0,0,3,5.86,56.81,2
104945,1,3.28,72.2,38.21,49.67,32.59,32.88,1,0,0,7.33,41.974,1
104946,0,3.98,56.77,40.17,35.2,61.05,22.79,1,1,2,8.16,46.1575,1
104947,1,3.43,49.78,35.8,83.05,47.3,94.9,1,0,2,6.52,58.9455,2
104948,0,5.6,68.92,95.47,98.89,57.76,66.99,0,1,0,6.07,77.6235,3
104949,0,4.96,67.81,63.26,65.98,99.03,19.41,0,0,3,4.71,72.5295,3
104950,1,5.61,71.32,34.5,74.19,54.39,66.94,0,0,1,8.48,58.31,2
104951,1,7.05,97.17,52.51,80.96,79.56,25.87,0,1,0,5.34,70.892,3
104952,0,4.48,76.23,54.6,41.82,47.53,89.9,1,0,3,4.62,54.6235,1
104953,1,3.26,76.35,86.67,50.2,51.24,32.27,0,0,0,4.33,58.68,2
104954,0,2.5,47.68,81.48,55.92,47.02,82.61,0,1,2,7.75,59.762,2
104955,0,4.15,99.79,78.26,69.59,70.05,27.93,0,0,1,7.37,70.339,3
104956,1,7.68,86.37,31.53,88.79,45.83,60.25,1,0,2,4.6,59.206,2
104957,0,7.81,92.63,93.75,44.07,80.29,92.11,0,1,0,6.65,76.343,3
104958,0,7.0,64.86,45.09,60.32,77.62,36.64,0,1,3,4.76,61.415,2
104959,1,3.11,70.13,74.03,81.37,59.49,17.33,1,0,0,5.92,64.716,2
104960,1,6.29,71.33,34.33,31.55,31.79,59.73,1,0,1,7.91,38.986,0
104961,0,6.14,51.65,35.71,63.47,31.59,25.51,0,1,0,5.14,41.782,1
104962,1,5.36,81.37,30.67,35.83,67.3,75.55,1,1,0,4.14,54.3385,1
104963,1,5.95,94.18,69.61,65.44,88.74,63.17,0,0,2,4.97,77.076,3
104964,1,5.43,49.82,74.06,82.59,71.92,41.17,1,1,1,6.0,69.7305,2
104965,1,6.09,45.18,33.53,42.77,60.5,73.51,0,1,0,5.21,50.4425,1
104966,0,7.44,84.29,50.33,88.71,91.75,31.47,1,0,1,7.61,75.932,3
104967,0,1.99,56.39,89.6,50.11,43.79,92.53,0,0,1,7.95,60.666,2
104968,0,7.75,77.43,37.09,39.31,55.16,41.22,1,1,3,5.2,48.4165,1
104969,1,2.22,81.75,45.16,59.9,69.57,78.67,1,1,3,5.34,64.3985,2
104970,1,1.6,59.31,59.71,90.71,50.42,33.27,0,0,2,6.8,61.5245,2
104971,1,9.78,88.91,88.96,30.17,99.84,74.33,1,1,2,7.76,76.6025,3
104972,1,9.61,73.0,47.84,49.57,61.66,12.84,0,0,3,8.8,52.1255,1
104973,1,1.54,92.14,99.8,73.99,33.62,36.6,1,1,0,5.5,63.0985,2
104974,1,4.99,85.8,54.87,51.82,42.33,18.36,0,0,0,8.56,49.1605,1
104975,1,2.68,92.11,57.05,30.31,67.27,50.61,1,0,1,4.91,56.804,2
104976,0,5.37,41.21,38.55,49.9,68.5,49.16,0,0,2,4.21,53.197,1
104977,0,8.47,54.61,77.61,86.57,98.89,42.31,0,0,3,7.96,81.468,3
104978,1,9.56,45.4,47.04,97.6,72.0,98.31,0,1,0,6.39,73.379,3
104979,1,6.71,66.52,74.02,27.98,76.66,31.97,0,1,3,4.38,58.479,2
104980,1,4.19,93.4,45.62,67.7,44.96,81.19,0,0,1,4.36,59.244,2
104981,0,6.43,68.05,57.15,32.9,37.48,50.27,0,0,3,4.07,44.605,1
104982,0,3.81,90.98,89.97,76.03,72.14,40.13,0,1,1,5.53,75.3615,3
104983,1,9.19,59.63,81.72,25.59,90.54,28.31,0,1,2,7.68,63.2245,2
104984,1,8.83,60.37,40.82,26.11,71.12,67.01,0,0,0,7.33,52.3215,1
104985,0,6.02,93.73,72.54,83.27,60.99,40.03,1,1,0,9.0,70.048,3
104986,0,3.92,65.55,74.0,30.58,70.47,83.16,1,1,0,6.97,61.9805,2
104987,0,3.64,87.39,36.34,47.89,62.81,97.16,0,1,2,4.55,59.679,2
104988,0,1.3,54.2,62.61,96.85,39.93,30.44,0,0,1,8.89,59.174,2
104989,1,8.34,96.93,48.25,98.89,81.88,21.58,1,1,0,7.46,74.8815,3
104990,0,5.05,74.47,62.7,37.11,67.31,38.4,1,1,2,5.87,56.663,2
104991,0,3.93,85.56,84.39,67.07,57.95,52.04,0,1,0,5.23,67.688,2
104992,1,5.24,45.37,41.08,66.94,69.17,37.09,1,0,0,5.11,57.4065,2
104993,0,8.37,69.56,38.63,58.93,46.89,97.34,1,0,2,8.78,55.56,2
104994,0,2.12,94.06,48.85,94.35,59.96,80.13,0,1,0,6.1,71.7625,3
104995,0,8.72,92.62,96.66,81.55,73.57,96.95,1,0,0,6.43,84.426,3
104996,1,9.08,42.81,82.35,82.34,45.83,43.59,0,0,3,8.18,61.7355,2
104997,0,9.52,58.22,31.36,45.22,82.43,37.42,1,0,3,8.82,55.9915,2
104998,1,4.58,66.6,58.07,57.57,66.47,46.66,1,0,1,4.02,60.597,2
104999,1,2.95,50.34,48.02,61.56,90.32,57.06,1,1,2,8.95,67.346,2
105000,0,4.36,83.8,74.67,47.42,89.31,76.74,0,1,3,4.38,74.1015,3
105001,0,4.0,51.07,62.15,32.11,64.62,89.3,0,0,3,8.18,57.1115,2
105002,0,2.59,60.8,97.51,34.48,43.68,51.69,1,0,0,8.75,54.659,1
105003,0,6.47,79.8,45.33,38.55,81.56,36.03,1,0,3,6.81,58.8325,2
105004,1,5.29,68.93,71.15,40.27,59.31,38.7,1,0,1,6.76,55.819,2
105005,0,8.79,84.31,79.01,43.17,71.62,72.73,0,1,0,7.35,67.3655,2
105006,0,1.29,97.67,87.79,44.16,37.51,61.08,1,0,0,5.76,57.6015,2
105007,0,6.79,46.99,58.49,59.18,74.21,53.78,1,0,1,4.83,62.5435,2
105008,1,7.87,82.57,78.08,63.22,56.15,28.25,1,1,0,4.33,62.1555,2
105009,0,7.84,53.82,51.22,48.17,53.39,88.79,1,1,1,8.41,55.234,2
105010,0,8.97,64.87,60.48,93.05,98.59,80.29,1,0,1,6.74,84.381,3
105011,1,7.56,41.97,92.69,66.49,60.27,22.66,1,0,1,7.47,62.718,2
105012,1,9.35,48.15,96.49,84.06,77.46,43.06,1,0,3,5.66,76.545,3
105013,0,3.99,59.19,80.32,94.32,73.94,58.79,1,1,0,8.04,77.321,3
105014,0,5.53,60.52,56.2,37.24,37.3,50.89,0,0,2,5.75,44.746,1
105015,0,1.13,93.98,87.4,57.09,82.35,45.8,0,1,3,4.15,74.553,3
105016,0,1.06,84.51,31.81,57.49,52.62,74.69,0,1,2,5.68,55.0715,2
105017,0,3.16,98.33,37.19,51.59,85.93,14.91,1,0,0,8.25,61.735,2
105018,1,1.91,75.94,76.3,25.67,72.53,52.43,0,1,1,8.38,59.9,2
105019,1,3.34,54.5,50.39,86.2,52.2,33.6,0,1,2,8.67,58.708,2
105020,0,2.59,59.66,96.6,33.37,54.94,17.62,1,1,3,6.5,54.6195,1
105021,0,1.26,59.19,60.52,99.66,81.21,51.84,0,1,1,8.78,76.5455,3
105022,1,9.18,59.59,60.06,82.97,68.5,25.42,1,1,2,6.5,65.2305,2
105023,0,1.07,80.38,77.47,68.5,76.78,33.24,1,0,0,4.77,70.854,3
105024,0,7.62,71.85,83.73,36.6,41.08,55.63,1,1,2,6.51,53.022,1
105025,0,2.37,63.13,63.29,63.65,85.09,97.63,1,1,3,8.34,74.428,3
105026,0,9.21,48.95,44.98,44.58,52.43,71.58,1,0,0,7.93,50.5445,1
105027,0,9.04,41.33,84.13,43.92,73.39,35.17,0,0,1,6.17,61.1425,2
105028,1,6.89,53.13,52.42,87.21,38.03,44.42,0,1,3,5.06,55.352,2
105029,0,7.05,46.45,42.26,53.55,52.5,46.55,0,0,1,6.91,49.5145,1
105030,0,1.05,87.13,74.21,58.8,75.42,23.83,1,0,0,8.66,67.035,2
105031,0,9.86,46.75,36.33,88.22,49.19,24.46,0,0,2,4.89,53.6585,1
105032,1,8.9,83.45,97.99,31.58,91.62,23.36,0,0,3,8.14,70.241,3
105033,1,9.06,63.14,74.27,69.6,76.29,56.95,0,0,1,4.74,70.9645,3
105034,1,6.93,44.4,99.01,68.37,90.92,70.68,0,1,0,8.6,80.2245,3
105035,1,4.1,88.76,53.72,56.89,57.68,63.16,0,0,0,7.47,60.3465,2
105036,0,9.04,74.78,97.98,87.23,32.38,98.0,0,0,2,4.55,70.0145,3
105037,1,3.62,54.15,40.19,95.72,70.33,21.33,0,1,3,5.01,64.1315,2
105038,0,6.06,93.68,32.85,59.9,53.74,98.78,1,0,2,8.63,59.6,2
105039,0,1.9,42.72,32.31,59.21,61.37,52.0,0,1,0,6.54,52.216,1
105040,1,9.3,52.11,62.54,62.65,77.68,29.68,1,0,2,6.27,63.5375,2
105041,1,2.27,85.12,35.81,79.23,79.05,94.9,1,1,3,4.29,72.639,3
105042,1,3.02,82.56,65.85,75.1,31.93,52.18,0,0,0,4.42,56.5945,2
105043,1,6.02,57.36,52.93,41.71,83.85,41.26,0,1,1,7.46,60.223,2
105044,1,7.88,43.72,53.49,29.79,64.55,29.24,1,1,0,7.88,48.034,1
105045,0,6.57,91.48,74.49,96.19,68.97,34.11,1,1,2,8.34,75.644,3
105046,1,3.09,58.82,41.42,44.58,50.86,98.13,0,1,2,6.51,52.925,1
105047,1,1.01,51.74,83.66,72.89,59.46,37.36,0,0,2,5.64,64.6755,2
105048,1,7.81,70.96,70.74,87.13,79.73,98.0,1,0,2,7.13,80.732,3
105049,0,9.87,94.61,94.05,47.52,84.37,39.72,0,0,0,7.09,73.6525,3
105050,1,8.29,42.61,55.54,72.66,57.1,30.83,0,0,3,4.17,56.602,2
105051,0,5.14,85.95,98.79,33.09,78.38,26.5,1,0,0,8.69,66.7085,2
105052,1,9.13,74.35,70.31,97.74,48.06,47.07,1,1,3,7.21,67.46,2
105053,1,4.69,65.53,98.14,29.36,88.24,31.31,1,1,0,4.03,67.536,2
105054,0,5.72,84.64,31.89,57.86,72.69,72.72,1,0,0,8.8,62.0205,2
105055,1,5.29,97.95,80.96,65.26,84.26,31.58,0,0,3,8.76,74.951,3
105056,0,5.03,53.75,87.16,84.29,63.4,85.19,0,1,2,8.73,74.5885,3
105057,0,7.98,48.62,33.72,34.08,46.04,85.06,1,1,3,8.44,44.746,1
105058,0,5.74,94.77,70.53,58.06,60.05,35.7,0,0,3,4.92,62.6855,2
105059,1,3.85,80.14,86.14,47.48,56.7,77.82,1,0,1,8.89,64.739,2
105060,1,3.32,66.28,69.27,48.4,53.29,87.18,0,0,1,7.81,59.9515,2
105061,1,1.34,74.4,34.47,83.41,44.85,63.11,0,1,2,7.2,57.195,2
105062,0,6.25,84.74,78.54,25.41,83.14,42.97,0,1,1,8.71,63.9305,2
105063,1,3.07,86.38,34.24,81.18,36.04,49.69,1,1,0,5.91,53.364,1
105064,0,2.33,95.19,87.22,85.78,92.13,80.76,1,1,1,8.66,88.7295,4
105065,1,6.88,65.61,33.01,92.6,42.25,36.4,1,0,3,7.03,54.7405,1
105066,0,7.13,57.6,39.62,72.02,98.59,40.1,1,0,0,6.9,70.2055,3
105067,0,7.77,78.38,49.26,50.01,99.19,24.47,0,0,3,7.23,67.356,2
105068,0,5.53,64.94,74.34,57.04,57.89,45.91,1,0,0,7.77,60.4745,2
105069,1,9.05,75.68,98.35,97.73,99.15,17.79,0,1,3,6.22,88.152,4
105070,0,9.43,65.2,38.25,91.09,90.83,38.89,1,0,0,8.9,72.622,3
105071,0,8.27,49.18,39.99,59.76,35.77,43.61,1,0,2,4.44,44.7365,1
105072,0,6.72,68.17,55.82,95.73,96.31,32.99,0,1,3,8.57,78.921,3
105073,0,3.73,81.46,88.54,86.72,32.98,19.12,0,0,3,7.29,60.989,2
105074,0,9.85,87.96,62.71,92.58,42.73,56.95,1,1,0,8.55,65.1335,2
105075,0,3.47,69.6,52.51,76.22,70.92,87.86,0,0,3,5.84,70.125,3
105076,1,2.82,49.91,69.28,89.32,35.65,40.21,1,0,2,8.14,57.6755,2
105077,1,4.98,64.88,48.24,91.88,41.32,31.31,0,1,3,7.08,56.699,2
105078,0,1.51,87.18,58.08,31.9,96.74,35.65,1,1,2,8.16,65.733,2
105079,1,9.81,64.77,53.28,97.39,99.63,87.57,1,1,1,5.63,85.108,4
105080,1,6.3,81.79,86.29,50.02,85.87,57.5,1,1,1,8.59,73.7465,3
105081,0,6.01,70.43,94.7,57.99,66.06,21.77,0,0,1,8.62,65.7785,2
105082,0,6.9,54.47,83.17,84.39,93.02,73.83,1,1,2,6.37,83.1185,3
105083,0,5.47,87.77,60.74,74.87,37.83,23.89,0,0,2,6.0,55.272,2
105084,1,1.29,45.05,65.3,91.98,96.0,15.42,1,0,0,6.88,75.702,3
105085,0,6.51,71.49,38.76,55.04,54.61,33.01,1,0,3,5.0,51.0755,1
105086,1,7.45,52.53,82.28,53.0,90.3,25.13,1,1,2,6.48,69.077,2
105087,0,4.75,44.02,71.75,27.38,76.79,64.45,1,0,0,8.48,58.9185,2
105088,1,7.82,70.18,93.17,59.7,97.22,53.61,1,1,1,5.83,79.965,3
105089,0,3.04,69.97,44.04,79.31,90.53,75.17,1,1,3,7.68,74.835,3
105090,0,2.99,82.41,83.18,47.59,92.15,56.04,1,0,2,7.12,74.631,3
105091,1,2.45,84.69,77.93,59.7,74.22,47.71,1,0,0,5.31,69.728,2
105092,1,4.35,83.67,48.61,41.45,88.32,57.36,0,0,0,6.66,65.0995,2
105093,1,8.62,64.57,76.72,82.96,83.0,49.1,0,0,2,8.26,76.501,3
105094,1,8.45,77.9,94.71,29.54,41.31,13.34,0,0,1,6.77,49.9095,1
105095,1,4.45,74.62,94.29,77.9,75.4,71.26,0,0,0,7.48,79.311,3
105096,1,6.3,65.29,80.37,53.42,40.37,96.59,0,1,2,7.88,59.7465,2
105097,0,7.49,75.83,33.37,28.12,90.86,47.98,0,0,2,4.25,57.886,2
105098,1,3.17,96.83,91.06,89.01,34.62,48.14,1,1,0,4.26,67.0785,2
105099,0,2.51,51.57,76.04,61.58,99.09,14.12,1,0,3,4.57,71.8535,3
105100,0,9.75,94.35,51.73,69.95,58.04,90.13,0,0,3,4.82,66.5955,2
105101,1,6.56,43.21,43.11,79.9,41.94,93.62,0,1,3,8.06,56.959,2
105102,0,9.83,58.5,38.13,74.13,95.5,83.18,1,0,0,6.18,73.7515,3
105103,1,4.04,57.29,33.52,79.81,33.18,19.57,1,1,0,4.93,45.9555,1
105104,1,7.33,77.58,82.79,82.17,62.91,91.02,0,1,2,6.66,75.979,3
105105,0,3.0,47.87,46.51,69.19,83.92,12.16,1,0,2,7.82,61.9745,2
105106,0,3.35,92.94,31.7,52.42,52.17,50.01,1,0,2,4.7,51.9995,1
105107,1,5.61,89.71,57.81,43.24,67.02,55.06,0,0,1,5.72,60.306,2
105108,1,3.88,79.12,63.78,92.72,79.03,85.06,0,1,1,4.97,80.0145,3
105109,0,2.51,67.5,41.85,97.74,96.64,77.58,0,1,3,7.23,81.137,3
105110,0,3.37,95.98,33.08,51.82,37.19,81.74,1,1,2,4.68,50.3595,1
105111,0,1.32,89.84,43.24,33.42,41.01,88.11,0,0,0,7.91,49.1515,1
105112,0,7.34,69.96,77.54,41.69,65.62,52.85,1,0,2,5.04,61.1785,2
105113,1,5.43,82.11,35.76,75.3,59.29,80.22,0,0,2,4.29,62.9615,2
105114,1,1.85,74.02,68.85,37.97,58.76,16.12,0,1,3,8.55,52.8425,1
105115,1,2.55,75.28,40.25,83.51,50.79,50.01,0,0,1,5.67,59.233,2
105116,1,1.92,59.86,43.7,94.23,69.25,12.71,0,1,2,6.51,63.792,2
105117,0,6.51,67.73,57.52,97.27,91.83,92.38,1,0,0,4.5,83.973,3
105118,0,1.85,44.69,37.06,25.7,41.26,96.26,0,1,3,6.4,42.373,1
105119,1,7.79,61.44,42.12,96.86,45.07,17.55,0,0,1,5.11,56.3125,2
105120,1,1.18,81.75,54.43,80.51,76.96,57.94,0,1,2,8.2,71.9185,3
105121,1,3.24,97.19,53.08,31.3,33.93,39.26,0,0,1,7.57,43.9615,1
105122,1,9.02,97.78,82.45,56.14,77.16,40.83,0,1,0,7.32,71.392,3
105123,1,7.47,73.34,35.23,77.5,52.01,50.56,0,0,0,7.91,57.0145,2
105124,1,1.66,76.4,90.23,96.75,55.05,21.26,1,1,2,5.47,71.267,3
105125,1,8.39,51.14,87.14,37.31,58.39,26.27,0,1,3,6.27,54.933,1
105126,1,5.44,81.72,83.62,34.58,54.47,61.96,0,1,3,4.43,58.8015,2
105127,1,8.62,44.24,51.66,60.43,88.88,11.69,0,1,3,4.34,62.1405,2
105128,0,6.41,57.08,87.6,97.61,96.22,63.98,1,0,3,5.65,87.7055,4
105129,1,7.14,80.1,42.8,97.85,68.36,38.7,1,1,3,8.11,68.8285,2
105130,0,9.94,58.62,38.71,42.09,70.73,84.9,1,1,2,6.99,57.372,2
105131,0,3.09,42.99,33.15,48.95,34.93,64.0,0,0,1,6.12,41.792,1
105132,1,6.62,89.91,95.75,93.1,79.92,73.73,0,0,0,8.83,86.761,4
105133,1,5.14,58.62,51.56,80.11,70.89,20.3,0,0,2,6.21,63.043,2
105134,0,1.36,43.79,94.23,97.92,33.53,33.93,1,0,0,6.34,62.8335,2
105135,0,1.13,44.49,49.08,91.99,43.89,99.7,0,1,2,8.96,62.594,2
105136,1,2.07,55.11,93.53,41.13,44.14,49.03,1,1,2,4.66,54.8515,1
105137,0,6.84,50.68,93.28,81.98,41.97,42.3,0,0,0,5.28,63.1385,2
105138,1,6.1,86.46,94.66,28.64,76.11,88.65,1,0,2,6.27,70.2415,3
105139,1,5.98,59.3,64.73,86.34,94.99,12.98,0,1,2,6.86,75.0055,3
105140,1,1.29,88.28,90.62,70.12,83.41,58.13,1,0,2,4.74,79.4885,3
105141,0,5.22,50.43,96.55,96.71,63.42,28.92,0,0,2,5.64,73.6195,3
105142,0,9.32,69.57,52.72,97.0,58.28,43.13,1,0,2,5.1,66.462,2
105143,1,4.58,81.28,59.32,28.81,57.05,27.98,0,1,3,8.25,49.96,1
105144,0,6.62,79.12,80.35,37.04,72.09,13.4,0,0,2,8.17,59.8135,2
105145,0,8.02,76.07,51.03,61.32,55.15,47.49,1,1,2,5.2,57.1945,2
105146,0,8.06,95.49,82.77,90.96,45.83,81.03,1,1,2,6.17,72.9865,3
105147,0,5.67,53.71,35.17,86.08,72.2,95.68,0,0,1,7.26,68.763,2
105148,0,8.72,69.62,66.64,97.33,57.35,66.15,1,0,2,4.24,71.31,3
105149,0,4.52,93.04,38.56,71.36,30.99,45.0,1,0,2,8.42,50.2025,1
105150,0,9.0,44.67,50.53,44.24,31.56,79.29,0,1,1,6.56,44.608,1
105151,1,3.16,43.35,48.1,26.88,49.19,55.47,0,0,1,5.13,43.4385,1
105152,0,3.52,54.0,88.73,41.72,65.87,43.09,1,0,0,5.98,60.9395,2
105153,0,1.48,77.98,43.55,75.65,54.8,26.12,1,1,0,8.51,57.2125,2
105154,0,8.16,55.59,86.59,94.47,31.68,81.65,1,1,0,4.12,65.7475,2
105155,0,4.75,51.41,85.58,49.07,45.62,55.04,0,0,0,4.71,55.9955,2
105156,0,3.06,67.53,64.92,90.68,36.75,96.74,0,1,1,4.96,64.9435,2
105157,0,3.09,76.82,46.37,54.62,96.4,82.17,0,0,0,4.3,72.568,3
105158,0,9.11,54.91,45.88,48.12,51.9,47.8,0,1,2,5.13,49.642,1
105159,0,8.51,58.04,62.54,63.16,31.03,76.68,0,1,1,8.09,52.6305,1
105160,1,5.98,76.81,30.62,58.17,76.24,50.81,0,0,3,6.64,60.1125,2
105161,0,6.54,96.74,67.19,93.53,46.27,17.19,1,0,2,7.03,64.408,2
105162,0,5.27,80.48,96.69,60.12,69.67,56.5,1,0,3,4.78,72.4505,3
105163,0,4.52,86.97,40.83,45.8,40.55,87.92,1,0,0,5.39,51.2975,1
105164,0,9.24,62.01,70.13,88.19,98.88,86.99,0,1,0,8.59,85.5815,4
105165,1,2.13,56.34,97.32,99.91,97.92,61.75,1,1,2,5.05,90.5225,4
105166,1,4.77,67.26,90.24,73.61,75.92,44.2,0,0,0,8.53,74.1685,3
105167,1,4.1,88.43,89.53,43.78,79.5,10.91,1,0,0,7.32,66.61,2
105168,1,5.48,67.38,87.53,42.91,59.81,38.03,0,0,0,6.51,59.708,2
105169,1,5.12,90.8,51.63,29.33,97.35,99.08,1,1,0,4.87,70.719,3
105170,1,5.67,99.33,92.34,30.8,59.66,75.38,0,1,3,7.37,64.52,2
105171,1,2.26,44.32,95.89,93.62,46.76,74.58,0,0,2,8.43,70.839,3
105172,1,5.62,42.72,64.71,32.24,38.08,78.5,0,1,0,4.8,46.452,1
105173,1,3.18,48.98,54.82,61.33,44.57,65.81,1,0,3,4.03,53.375,1
105174,1,2.66,63.06,59.0,77.36,70.05,62.73,1,0,1,7.7,68.2365,2
105175,1,1.58,47.86,53.39,88.78,47.16,50.83,1,1,2,7.0,59.248,2
105176,1,7.86,92.24,44.87,37.85,75.8,49.95,1,1,2,6.52,59.1855,2
105177,1,4.85,41.39,73.29,57.83,56.75,88.38,0,0,1,6.28,61.955,2
105178,1,6.64,58.95,69.38,43.86,92.08,45.41,0,0,0,6.49,67.505,2
105179,1,7.55,51.08,62.38,44.19,69.09,85.63,1,0,2,5.87,61.376,2
105180,1,7.11,95.89,36.71,47.79,73.58,85.4,0,1,1,4.41,63.1715,2
105181,0,5.23,80.17,85.78,69.03,68.96,79.38,0,0,1,7.88,74.5045,3
105182,1,4.49,94.72,42.25,26.24,91.99,13.39,1,0,3,6.34,58.0175,2
105183,0,4.38,98.34,38.02,55.66,34.44,23.32,0,1,1,8.12,45.739,1
105184,1,6.76,69.83,73.61,39.01,34.71,38.32,1,0,2,8.91,47.438,1
105185,1,5.45,54.06,57.91,97.53,79.12,86.28,1,1,1,4.86,77.6905,3
